eta[0]   eta[1]   eta[2]   eta[3]   negative_log_lik
 0.74809899999998852315741260099458   -0.35176399999998803069800601406314    0.23856200000002661387732416642393    0.44883799999999252072768740617903    1118.05763754597455772454850375652313
 0.74809899999999862618693668991909   -0.35176399999999863332789118430810    0.23856200000000307714920211310528    0.44883799999999912655468392586045    1118.05763754595614045683760195970535
 0.74809899999999984743226377759129   -0.35176399999999985457321827198029    0.23856200000000032934721616584284    0.44883799999999990371080116347002    1118.05763754595386672008316963911057
 0.74809899999999995845456624010694   -0.35176400000000002110667196575378    0.23856200000000002403588439392479    0.44883800000000001473310362598568    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176400000000002110667196575378    0.23856200000000005179146000955370    0.44883800000000001473310362598568    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999991008436950323812    0.23856200000000019056933808769827    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000005179146000955370    0.44883800000000001473310362598568    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000007954703562518262    0.44883800000000001473310362598568    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000007954703562518262    0.44883800000000001473310362598568    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000007954703562518262    0.44883800000000001473310362598568    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000010730261124081153    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000010730261124081153    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000010730261124081153    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000010730261124081153    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.74809899999999984743226377759129   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595363934640772640705109
 0.74809899999999995845456624010694   -0.35176399999999996559552073449595    0.23856200000000013505818685644044    0.44883799999999995922195239472785    1118.05763754595341197273228317499161
 0.39109518381658953112278709340899    0.02416374550300010026759878201119    1.07302015262480265889166730630677    0.21430400052547760036958379714633    1814.93757558957486253348179161548615
 0.64051210810455594391044087387854   -0.23847418100503800508782603628788    0.49003482742656678805559522515978    0.37815868817351738773169245177996    1292.90049042939631362969521433115005
 0.71844634089770120777274087231490   -0.32053952345611536056679824469029    0.30787191214448283993476707109949    0.42935765716034857142346936598187    1163.27460489364329987438395619392395
 0.73963473553473491062248967864434   -0.34285106486170019435277822594799    0.25834631089202758635892109850829    0.44327739334074561794452051799453    1130.73711246892594317614566534757614
 0.74568196567490518944509858556557   -0.34921884439256123400241449417081    0.24421155864985244487996851603384    0.44725012698174509973014778552169    1121.65989102025127976958174258470535
 0.74740770253190791372333023900865   -0.35103605848545260670334755559452    0.24017783373058926299492554790049    0.44838385146525455704491491815133    1119.08641503858075338939670473337173
 0.74790123778369443918734305043472   -0.35155575487557477742939227027819    0.23902424798222457469343282809859    0.44870807992230749006168366577185    1118.35182091430260697961784899234772
 0.74804241973652607633482602977892   -0.35170442055035971984366938158928    0.23869425030095800521756643775007    0.44880082954163991182383597333683    1118.14179406770585956110153347253799
 0.74808281187611991303043623702251   -0.35174695378189729799700558032782    0.23859983800434364509257534336939    0.44882736519648958051220688503236    1118.08171466155567941314075142145157
 0.74809436839732124102653187946999   -0.35175912288699967556127035095415    0.23857282587479400337571178170037    0.44883495726417765858684560953407    1118.06452620959726118599064648151398
 0.74809767484422051708747858356219   -0.35176260460084179948481164501572    0.23856509740958917187292342987348    0.44883712943763964808852051646682    1118.05960846778793893463443964719772
 0.74809862085718559221447776508285   -0.35176360075972029628488257912977    0.23856288620568785741049566695438    0.44883775092176442234048749924114    1118.05820144965969120676163583993912
Time of eta optimization using conjugate gradient:  603.173527627001
