eta[0]   eta[1]   eta[2]   eta[3]   l2_loss
0.5192612267451875   0.30908303556308026   0.7357403894225347   -0.45613202808569864   973.6016060300658
0.9183084934113517   0.8764941262095302   1.1318394166088117   0.16193875575686   1036.0922686204276
0.6217397436847485   0.4547987237077433   0.8374617749776218   -0.2974065271669174   892.1151760671652
0.439968140455713   0.6440063282931829   0.6515496065622088   -0.04271555211827238   867.430517942664
0.4814689735213035   0.2065125699348252   0.63156676952967   0.4085854234894735   452.4277256819428
2.1233424866013757   3.5821460222432266   -0.19302032318609463   -2.078324790587675   9779.524350145075
0.5059867885994372   0.25692032430562317   0.6192533521476605   0.37144882054234274   459.3457902306952
0.4844927479419862   0.21272934242392075   0.6300481596375465   0.4040053779305717   453.06398671059884
0.48188285020282867   0.20736348564797646   0.6313589110272684   0.40795853345290645   452.51120785876185
0.48152639139857034   0.20663061904501442   0.631537932935311   0.40849845387560996   452.4392390011736
0.4814769540113328   0.20652897753802602   0.6315627615418321   0.408573335614245   452.4293245971017
0.4814700830126846   0.20651485100957984   0.631566212317275   0.4085837429669326   452.4279479464291
0.4814691277743917   0.2065128870736794   0.6315666920601788   0.40858518984566505   452.4277565829829
0.48146899496728696   0.2065126140270031   0.6315667587589979   0.4085853910057074   452.42772997814023
0.4814689765029652   0.2065125760650154   0.63156676803221   0.4085854189732152   452.42772627924825
0.4814689739358477   0.20651257078711324   0.6315667693214763   0.40858542286157246   452.4277257649869
0.48146897357893814   0.20651257005331985   0.6315667695007245   0.40858542340217563   452.42772569348847
0.48146897352931656   0.20651256995129968   0.6315667695256456   0.4085854234773364   452.427725683548
0.4814689735224176   0.20651256993711567   0.6315667695291104   0.4085854234877861   452.42772568216594
0.4814689735214584   0.20651256993514364   0.6315667695295921   0.40858542348923893   452.4277256819738
0.48146897352132506   0.20651256993486947   0.6315667695296592   0.4085854234894409   452.4277256819471
0.4814689735213065   0.20651256993483136   0.6315667695296684   0.40858542348946897   452.42772568194334
0.48146897352130397   0.20651256993482606   0.6315667695296697   0.40858542348947285   452.4277256819429
0.4814689735213036   0.2065125699348253   0.63156676952967   0.40858542348947346   452.4277256819428
0.48146897352130363   0.2065125699348254   0.63156676952967   0.40858542348947335   452.4277256819428
0.4814689735213038   0.20651256993482572   0.6315667695296698   0.40858542348947313   452.42772568194283
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482545   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.4085854234894733   452.42772568194283
0.48146897352130363   0.20651256993482547   0.6315667695296698   0.40858542348947335   452.4277256819428
2.1233424866013757   3.5821460222432266   -0.19302032318609463   -2.078324790587675   9779.524350145075
1.3024057300613396   1.894329296089026   0.21927322317178766   -0.834869683549101   2866.429520706996
0.8919373517913216   1.0504209330119256   0.4254199963507288   -0.2131421300298137   1097.0419938928412
0.531823356540868   0.3100393875837206   0.6062776263838582   0.33231473122403304   470.97853892275555
0.49528708492593315   0.23492211472228489   0.6246269923670607   0.3876554297246289   455.8332003469595
0.4855432203088782   0.21488907618791464   0.6295205879652507   0.40241425021091637   453.2993124532672
0.48270960493648585   0.20906326392782215   0.6309436955573894   0.4067062659820636   452.6813944757851
0.48184970542334865   0.2072953411621249   0.6313755571069647   0.4080087371317986   452.5044801743598
0.4815861282574065   0.20675343589869813   0.6315079316944339   0.4084079717506393   452.4512406782712
0.48150505107236297   0.2065867440945661   0.6315486505438264   0.4085307776050532   452.4349573112687
0.4814800862646436   0.20653541733924877   0.6315611884513166   0.40856859125806305   452.42995226965104
0.4814723967658917   0.20651960800374783   0.6315650502965621   0.4085802383751125   452.42841148720953
Time of eta optimization using bfgs:  0.10068389200023375
eta[0]   eta[1]   eta[2]   eta[3]   l2_loss
0.7496062059387982   0.8625073239006611   -0.46887234441041414   -0.9607969078208014   1663.3592668063077
0.9990360621958719   1.475316342144735   -0.20523791205540087   -0.24466372185386132   1677.575147477708
0.8132016532550064   1.018751104093807   -0.4016552521779112   -0.7782092618069645   1572.0885119524391
0.5145125195291853   1.1019456166415644   -0.6689955369881113   -0.48802384489627043   1691.6770838136022
0.7634255980256288   1.032615333433866   -0.4462070730485198   -0.7298503370656123   1575.6708245421842
0.8032746514089438   1.021516092794072   -0.4105403678422589   -0.7685648829390771   1572.2810241638886
0.8111513669700625   1.0193221746444212   -0.4034903511402407   -0.7762173474277528   1572.1069654533437
0.812775130838252   1.018869904279505   -0.40203700903310935   -0.7777948825365045   1572.0914370853707
0.8131127904004742   1.018775855251555   -0.40173478845210814   -0.7781229288889617   1572.089081794351
0.81318313354053   1.0187562624288264   -0.4016718281600401   -0.7781912693510643   1572.0886289931593
0.813197793350334   1.0187521792011727   -0.4016587069671818   -0.7782055117942587   1572.0885362715717
0.8132008487573885   1.0187513281722205   -0.4016559722396677   -0.778208480213494   1572.0885170178922
0.8132014855777444   1.0187511507973075   -0.401655402256645   -0.778209098903495   1572.0885130080642
0.8132016183068844   1.018751113827981   -0.40165528345806106   -0.77820922785382   1572.0885121724516
0.8132016459709456   1.018751106122652   -0.4016552586974751   -0.7782092547302818   1572.088511998295
0.8132016517368262   1.018751104516669   -0.4016552535367511   -0.7782092603320071   1572.0885119619966
0.8132016529385797   1.0187511041819421   -0.4016552524611274   -0.7782092614995465   1572.0885119544312
0.8132016531890551   1.0187511041121766   -0.40165525223694054   -0.778209261742891   1572.0885119528543
0.8132016532412605   1.0187511040976358   -0.40165525219021436   -0.7782092617936099   1572.0885119525256
0.8132016532521413   1.0187511040946051   -0.40165525218047554   -0.778209261804181   1572.088511952457
0.8132016532544092   1.0187511040939734   -0.4016552521784457   -0.7782092618063843   1572.0885119524428
0.8132016532548818   1.0187511040938417   -0.40165525217802267   -0.7782092618068435   1572.0885119524396
0.8132016532549803   1.0187511040938144   -0.4016552521779346   -0.7782092618069392   1572.0885119524391
0.8132016532549153   1.0187511040938324   -0.4016552521779927   -0.778209261806876   1572.0885119524396
0.8132016532549667   1.0187511040938182   -0.4016552521779467   -0.778209261806926   1572.0885119524391
0.8132016532549328   1.0187511040938275   -0.40165525217797704   -0.778209261806893   1572.0885119524394
0.8132016532549596   1.0187511040938202   -0.401655252177953   -0.7782092618069191   1572.0885119524394
0.8132016532549654   1.0187511040938184   -0.4016552521779479   -0.7782092618069246   1572.0885119524391
0.8132016532549616   1.0187511040938195   -0.4016552521779513   -0.778209261806921   1572.0885119524391
0.8132016532549603   1.01875110409382   -0.4016552521779524   -0.7782092618069197   1572.0885119524394
0.8132016532549614   1.0187511040938195   -0.40165525217795145   -0.7782092618069208   1572.0885119524391
0.8132016532549607   1.0187511040938197   -0.40165525217795206   -0.7782092618069201   1572.0885119524391
0.8132016532549604   1.01875110409382   -0.4016552521779523   -0.7782092618069198   1572.0885119524394
0.8132016532549606   1.0187511040938197   -0.4016552521779521   -0.7782092618069201   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779523   -0.7782092618069198   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.8132016532549605   1.01875110409382   -0.4016552521779522   -0.77820926180692   1572.0885119524394
0.8132016532549605   1.0187511040938197   -0.4016552521779522   -0.77820926180692   1572.0885119524391
0.5145125195291853   1.1019456166415644   -0.6689955369881113   -0.48802384489627043   1691.6770838136022
0.72261537062206   1.043982291894831   -0.4827340724781477   -0.690201981915888   1583.485402833806
0.7793637808542742   1.028176037853253   -0.43194167851067117   -0.7453347578452942   1573.812218818847
0.7994434862472729   1.0225831952833369   -0.4139694339508915   -0.7648427915264255   1572.42486508109
0.8074300576204552   1.0203586787633296   -0.40682109132814487   -0.7726019842185217   1572.1687962894525
0.810747874911636   1.0194345601359822   -0.4038514947830403   -0.7758253428384526   1572.1119033497296
0.8121525813875501   1.0190433042872051   -0.4025942189502665   -0.7771900571461531   1572.0965682731148
0.8127520623710699   1.0188763295881813   -0.40205765635465635   -0.7777724708314544   1572.0916089749207
0.8130087785241643   1.0188048258981963   -0.4018278837860076   -0.7780218782437167   1572.089775249184
0.8131188734465555   1.0187741609279375   -0.40172934385072073   -0.7781288387499639   1572.0890421218362
0.8131661183181795   1.01876100171449   -0.4016870575536659   -0.7781747385542122   1572.088737323544
0.813186397914664   1.018755353195834   -0.40166890639753794   -0.7781944407880604   1572.088608297294
Time of eta optimization using bfgs:  0.11425202800091938
eta[0]   eta[1]   eta[2]   eta[3]   l2_loss
-0.5614657459752916   0.1122377992114556   -0.4614505578089154   0.6241471283650155   1837.4236015431957
0.14906990399522724   0.19651466621284552   0.24830492018573325   0.6903563517858514   607.6990705214375
-0.224941495952942   13.48267532730766   -0.3465777869255884   9.171438197630836   141393.44857985864
0.14749378403883207   0.2525038231335326   0.24579802733026823   0.7260964451383788   622.2320731974023
0.14894686098683974   0.2008855735645663   0.2481092144988723   0.6931464748271224   608.6573410762037
0.14905957306597378   0.1968816560582325   0.24828848835728595   0.6905906159193896   607.7783807196606
0.1490690314672073   0.19654566138426519   0.2483035323889158   0.6903761372296934   607.7057607531349
0.1490698302668407   0.1965172852966192   0.24830480291726983   0.6903580236506145   607.6996357861772
0.14906989776493712   0.19651488753400148   0.24830491027616405   0.690356493063899   607.6991182877446
0.14906990346874546   0.19651468491527418   0.24830491934833923   0.6903563637243514   607.6990745578582
0.14906990395073763   0.19651466779326807   0.24830492011497043   0.6903563527946976   607.6990708625297
0.14906990399146772   0.19651466634639692   0.24830492017975353   0.6903563518711026   607.6990705502611
0.14906990399490955   0.19651466622413108   0.24830492018522793   0.6903563517930554   607.6990705238733
0.1490699039952004   0.19651466621379918   0.24830492018569056   0.6903563517864602   607.6990705216435
0.14906990399522496   0.19651466621292607   0.24830492018572964   0.6903563517859028   607.699070521455
0.14906990399522704   0.1965146662128523   0.24830492018573294   0.6903563517858557   607.6990705214391
0.1490699039952272   0.19651466621284608   0.24830492018573322   0.6903563517858518   607.6990705214378
0.14906990399522724   0.19651466621284555   0.24830492018573325   0.6903563517858514   607.6990705214375
0.14906990399522724   0.19651466621284588   0.24830492018573322   0.6903563517858516   607.6990705214376
0.14906990399522724   0.19651466621284558   0.24830492018573325   0.6903563517858514   607.6990705214375
0.14906990399522724   0.1965146662128456   0.24830492018573325   0.6903563517858514   607.6990705214375
